company_id,companyname,min_employees,max_employees,website,description,headquarters_location,year_founded,total_investment,descriptors
2633,lvl Analytics,2,10,lvlanalytics.com,"About The name lvl Analytics is a representation of the absolute value symbol, the measure of a number’s distance from zero. lvl Analytics is a Bay area tech company creating tools for decision-makers investing in innovation. Our products and analytical services are designed for new v ... enture and M&A groups within large corporations; venture capital, hedge fund, and private equity investors; government agencies like DOE, ARPA-E, and EPA; and the global community of IP legal professionals.  Our algorithms find, dissect and rate technological innovation-and our human analysts contextualize commercial opportunities.  It’s like sabermetrics, but instead of baseball we focus on the decision science of cleantech innovation.     We can tell you where to focus your energies and why.       The name lvl Analytics is a representation of the absolute value symbol, the measure of a number’s distance from zero. Using proprietary ‘big data’ analysis tools, we reveal actionable intelligence on early stage patents, patent value, market windows and financial opportunities and threats.  As “cartographers of the innovation landscape”, we train our focus on the biggest resource scarcity issues: energy, power, water, materials (“cleantech”) and related fields.  Our insights are aimed at commercial decision-makers weighing difficult decisions, involving high value intangible assets.  We help “red phone” decision makers (CEO’s, CTO’s, fund managers, program managers) make enlightened commercial decisions about intangible assets.  Why?  Because this is confusing territory:        In the knowledge-based economy, 70 - 80% of corporate value (market valuation) is typically based on assets like patents and ‘know-how’.      While the rate of granted patents is accelerating, the patent system typically lags the genesis point (point of invention) by 18 to 36 months.      Major innovation frequently occurs outside of the public markets, within startups, in universities and national labs and in the garages and basements of inventors around the world.      An awarded patent is not necessarily a sign of innovation.  Around 90% of patent applications in the U.S. eventually issue; thus, a large majority of patents may hold zero or even negative value.      Innovations are not necessarily correlated to market windows (ex. the iPhone versus General Magic’s “Personal Intelligent Communicator”).    In 2014, lvl Analytics will offer a suite of software applications for visualizing and analyzing ‘actionable’ information maps on inventions and innovations in the clean technology sector.  Our engine supports many kinds of data-and the heart of our technology is a proprietary analysis tool that hacks meaning out of the literature.    lvl Analytics is headquartered in downtown Oakland.  Its founders come from Siemens, Zynga, and CalStar Products.   Founding Date Ahmed Shuja, Shawn Mclean, Luke Pustejovsky Products Patent Analytics Tools:    Technology Evolution Tree, ...  Patent Landscape Analysis,  Patent Indicator Chart,  Patent Velocity,    ================================  Market Analytics Tools :    Supply Chain Analysis  Market Sizing Signal  Financial Modeling  Reverse Due Diligence",Oakland,2014,,"[""internet company"", ""local services"", ""analytics"", ""computer software"", ""innovation management"", ""cleantech"", ""software publishers""]"
611,Mainz Brady Group,100,500,mbg.com,"Mainz Brady Group is an IT staffing firm, serving California, Oregon, and Washington.",Oakland,2003,,"[""staffing & recruiting"", ""biotechnology"", ""staffing agency"", ""office"", ""loans"", ""recruiting agency"", ""human resource consultants"", ""human relations counselors"", ""other services""]"
81,Ask Media Group,50,200,www.askmediagroup.com,We build digital experiences that educate and inform the millions of people who visit our sites.,Oakland,1996,,"[""internet"", ""seo"", ""business intelligence"", ""internet company""]"
2623,Propeller Labs,10,50,propellerlabs.co,"We exist to work with innovative companies and brands to support their growth in a digital world. We are application designers and developers who help our partners achieve their objectives through collaborative process, thought-leadership, and a constant pursuit of improvement. Our goal is to create the best product, which we believe comes from an iterative journey. We know that the products we build reach millions of people and we concern ourselves with providing them the best experience possible.",Oakland,2013,,"[""computer software"", ""tech startup"", ""software"", ""android"", ""web development"", ""software publishers""]"
2661,"Montclair Advisors, LLC",1,10,montclairadvisors.com,"Montclair Advisors provides personalized Software-as-a-Service advisory services designed to help SaaS-based and non-SaaS-based software companies to optimize their business models, improve revenues, control costs and deliver world-class software.
 We provide strategic expertise that is trusted by today's industry leaders. Our team offers unique perspectives and a focused set of SaaS-related service solutions including strategy, revenue, and products. Our objectives are to help software companies improve competitiveness, revenue performance and profitability.",Oakland,2008,,"[""software-as-a-service"", ""customer success"", ""cloud computing"", ""sales and marketing"", ""computer software"", ""strategy consulting"", ""financial modeling"", ""market analysis"", ""software publishers""]"
2648,KindWhale,1,10,kindwhale.com,"KindWhale is working on a product that addresses the problem of ad blockers with micropayment.
Our content monetization platform enables a wide variety of business models in the digital publishing space, with a frictionless 1 click to content experience, and analytics for revenue optimization.

Think technology behind iTunes and make it available to every digital publisher on the web. 

A snippet of KindWhale code to the publisher's pages powers the entire micropayment flow for the publisher. And it works:
- On all devices
- On any publisher integrations (i.e. Feedly)
- On social media browsers 
- On video & display",Oakland,2016,,"[""online media"", ""analytics"", ""software"", ""video"", ""software publishers""]"
2670,CandleCRM,1,10,candlecrm.com,"CandleCRM is cloud-based customer relationship management software, targeting individuals and SMBs. It's the only CRM that pulls the whole database - names, addresses, meetings, companies, etc. - from the bodies of emails as they come in, with machine learning and NLP. The AI replaces manually inputting and updating each entry, which often takes an hour or more daily.",Oakland,,,"[""software publishers""]"
2665,Shared Process Ecosystems,1,10,specosystems.com,"Introducing the premier Saas construction tool for the Project Portfolio Management market.  Our software is a portfolio tool with task based management software and gantt chart, integrated with an app for project updates. SPE offers a clear line of communication from the person executing an activity up to the Project and Portfolio Managers. Assign stakeholders on our easy to use hierarchy page… · More where each user will choose what triggers will activate a message to their phone through our app. While you can place a person in charge of update the project or break down alerts to the activity level.",Oakland,,,"[""software publishers""]"
2679,Yarden,2,10,yarden.garden,"Most people want a garden, but lack the time or expertise to make it a reality. That's why we created Yarden - an online web platform that will connect you with top-tier gardening professionals in your area!",Oakland,2016,,"[""farming"", ""wine bar"", ""agriculture"", ""food and beverage"", ""product/service""]"
106,Beezwax,20,50,www.beezwax.net,"Since 1996, Beezwax specializes in building and enhancing web and database solutions for virtually any use. We manage complex knowledge, capture business logic, streamline processes, and visualize your unique information and assets.",Oakland,1996,,"[""software"", ""technology"", ""application software"", ""computer software publishers & developers"", ""office"", ""android"", ""mobile"", ""business service"", ""information technology company"", ""professional service""]"
2667,Kalabox,1,10,kalabox.kalamuna.com,"What's in the box? Kalabox empowers developers with tools that make their jobs easier and more fun.
 Our primary project, Kalabox, is the fastest way for web application developers to start working with Drupal, Wordpress, and other common platforms. If Nginx, Solr, and Redis all sound like made-up words to you, that's fine: you can enjoy their power with the press of a button. Been working with web infrastructure for years? That's also great, Kalabox is fully customizable for your needs via an open-source, Docker-powered backend.",Oakland,2016,,"[""developer tools"", ""virtualization"", ""wordpress"", ""docker"", ""javascript"", ""php"", ""computer software"", ""software publishers""]"
2622,FotoNotes,10,50,fotonotes.com,"FotoNotes is an award-winning job site data collection and reporting app used by companies across the country to streamline and simplify the management of construction projects. Instantly generate estimates and proposals with individual line items and then track the completion of each of those items. It's never been easier to document your work with high-resolution photos and real-time data collection at your job site.  Best yet, all information is synced to the cloud, and professional project PDF reports can be generated every step of the way.",Oakland,2009,,"[""mobile"", ""software"", ""computer software"", ""construction"", ""sharing"", ""other"", ""brand"", ""information technology"", ""telecommunications"", ""software publishers""]"
2608,BuildSite,5,10,buildsite.com,"BuildSite designs and develops software for construction professionals. Our mission:  to help talented people be more productive, so they can focus on the parts of their job they love to do. 

We honor professional builders, men and women who give form to the structures that shape our world. Since 2001, BuildSite has been on the job with you. 

Our newest product - Submittal.com - is an easy-to-use online application that streamlines submittal authoring, sending, and tracking.
 
Our customers include general contractors, subcontractors across all trades, architects, engineers, and facility managers.  Sales reps for manufacturers and distributors also use BuildSite to provide customer support and value-added services. 
 
Over the years, customers have used BuildSite to submit hundreds of thousands of products, on tens of thousands of projects.",Oakland,2001,,"[""office"", ""software"", ""saas"", ""computer software & services"", ""computer software publishers & developers"", ""software publishers""]"
2682,Stealthy IM,1,10,stealthy.im,A fully decentralized & encrypted communication platform powered by Blockstack,Oakland,2018,,"[""computer software"", ""information technology"", ""software"", ""blockchain"", ""crm"", ""messaging"", ""video chat"", ""software publishers""]"
2687,OPAL QUALITY SYSTEM MGMT.,5,10,opalqsm.com,"OPAL QUALITY SYSTEM MGMT. is a service company currently based in Oakland, California, United States. It has been founded in 1998.",Oakland,1998,,"[""internet service providers"", ""software publishers""]"
4220,Skillprint,5,10,skillprint.co,"Skillprint identifies your strengths by observing the way you play mobile games. We then share those insights with you in an intuitive, fun and engaging interface with the pure goal of empowering you to get ahead. Discover what you are great at, uncover what makes you unique, learn and improve a new skill - all while playing mobile games.",Oakland,2019,,"[""computer software"", ""mobile apps"", ""gaming"", ""education"", ""apps""]"
2604,Comcate,10,50,comcate.com,"Our Mission
Comcate’s mission is to help public agencies achieve their goals and constantly improve service to their customers (citizens, businesses, elected officials, and staff) through the creation and management of programs by combining our deep, extensive knowledge of local government operations and workflows with technology solutions.

Our Vision
Utilizing technology and expert knowledge, public agencies become constantly improving organizations, resulting in outstanding service to their communities.

Who We Are
In 2000, Comcate was founded with the help of retired city managers and Silicon Valley technologists who had a vision for improved workflows and greater efficiencies within public agencies. With close access to the customer base, our team developed software exclusively for this environment and continues to develop best practices that extend the value of the Comcate platform. Today, Comcate is a leader in providing SaaS-based solutions for governments and local municipalities to effectively execute and manage crucial programs, dedicated to enabling local agencies to better manage their assets and serve local citizens through program-based solutions. These programs include code enforcement, citizen engagement, animal control, abandoned vehicle, permitting and licensing, and more.

What We Do
1. Build Software Solutions that Solve Problems - We work closely with our clients to identify what they need to accomplish and then incorporate those ideas into our newest releases. Our software also integrates with existing government programs, including Tele-Works and GIS. Helping governments use resources efficiently is a priority.
2. Provide Comprehensive Services that Maximize Return on Investment - We want our clients to be successful, therefore we provide all of the support they need to maximize the return on investment in our products. We offer complete implementation, training, integration and support services to our clients.",Oakland,2000,,"[""computer software"", ""govtech"", ""information technology"", ""software"", ""saas"", ""software publishers"", ""software publishers""]"
2629,SWIG,10,50,swig.org,"SWIG is a Free and Open Source Software (FOSS) project collaboratively developed by a group of software engineers.

We develop a software development tool that connects programs written in C/C++ with a variety of high-level programming languages. The list of languages includes Python, Java, C#, Perl, Ruby, PHP and Tcl amongst many others.",Oakland,1995,,"[""software"", ""software publishers"", ""custom computer programming services""]"
2644,Qwasar Silicon valley,5,10,qwasar.io,"Qwasar is a learning platform used to facilitate training programs that develop technical skills for the digital economy. Our model is an iteration of previous product experience.

As the economy and labor demands shift, jobs require increasing levels of complexity and higher skill levels. These are different from the skills that were required 200 years ago when access to knowledge was limited (imagine life without Google or YouTube). 21st-century skills cannot be learned using old
instruction methods that were designed to develop skills important in the 19th century. We need to move to active learning in order to learn and practice today’s in-demand skills.

We use project-based learning and peer learning. Our model reflects the work that happens in the workplace, in content, skill level attained, and soft skill development.

We've developed new software to democratize our previous success. We're like Montessori for coding and we pick up where Khan Academy leaves off.

We've develop a unique learning management and student management system, a continuous learning platform, a recruitment system, and an implementation kit called the LDK (Location Development Kit). Our software facilitates programs and learning both online, in-person, and in hybrid formats.",Oakland,2019,,"[""professional training & coaching"", ""higher education"", ""educational services""]"
2645,Logistix Solutions,1,10,logistixsolutions.com,"Founded by a team of supply chain optimization and operations experts, each with over 30 years’ experience, Logistix Solutions was established in 2006 to provide premier technology solutions and in-depth industry knowledge for logistics professionals. Logistix Solutions offers distribution network design and transportation optimization software, for small and medium size businesses as well as larger enterprises throughout the world.

We also provide trusted consulting services that help organizations optimize their distribution networks and transportation operations. Over the course of our company's operations, we have saved our clients over 500 Million US Dollars - and counting!",Oakland,2006,,"[""transportation"", ""software"", ""supply chain management"", ""logistics""]"
2626,Capology,2,10,capology.com,"Capology is an organization currently based in Oakland, California, United States. It has been founded in 2018 by Eric Luna.",Oakland,2018,,"[""analytics"", ""enterprise software"", ""database"", ""software"", ""sports"", ""consumer software"", ""software publishers"", ""custom computer programming services"", ""software publishers""]"
2628,Dotshop,2,10,taote.shop,"Building agile development and lean startup tools for venture capitals, entrepreneurs, projects managers and startups.

Technologies: Java, Groovy on Rails, Twitter bootstrap, JQuery, postgres database, h2 database for file data storage, spring security and stripe payment.

Lean Startup - Customer Development:
We are getting lots of requests for projects and we would love to make introductions with product owners. Of course, we want to utilize your services in the future. Similar designs to us are onetraction.vc, f6s.com, angel.co, etc. Contact us!",Oakland,2019,,"[""software"", ""saas"", ""software publishers"", ""software publishers""]"
816,Radical Designs,10,50,radicaldesigns.org,We are a web development co-operative focused exclusively on the needs of non-profit and grassroots social change organizations.,Oakland,,,"[""internet"", ""non-profit"", ""web designer"", ""web design"", ""computer system designers & consultants"", ""web site design & services"", ""non profit"", ""custom computer programming services""]"
2688,LINQ Software,1,10,linqsoftware.com,"LINQ is a search engine that intelligently streamlines your construction document management workflows. Built to create connections between information silos and empower contractors to make confident, cost-effective decisions.",Oakland,2018,,"[""software"", ""document management"", ""software publishers""]"
2684,RateCred,1,10,ratecred.com,"Ratecred makes sharing your opinions about the places you visit a game with rewards. Our location based system gives you a simple and quick way to find and rate any local business, share with your friends using twitter, and earn credit and special offers for your expertise.",Oakland,2010,,"[""android"", ""mobile"", ""location based services"", ""computer software""]"
2651,Flexi Network,2,10,flexi.network,Flexi Network develops innovative software solutions for businesses and consumers,Oakland,2009,,"[""internet"", ""software"", ""software publishers""]"
2683,Palo Colorado Software.,1,100,palocolorado.com,Palo Colorado Software. is a software company located in Oakland.,Oakland,1990,,"[""software"", ""internet"", ""consumer software"", ""computer system designers & consultants"", ""computer software & services"", ""software publishers""]"
2666,Etracker,1,10,etrackerllc.com,"Etracker LLC is jointly owned by Bargold Software Solutions, located in Manhattan, NY and G&D&A Hunter LLC in Oakland, CA. Josh Goldman, the President of Bargold Storage Systems, has been involved with the self storage industry for over two decades. His approach to self storage is unique in that it does not utilize any permanent on site personnel; depending upon “roving” field representatives instead. In order to be able to manage these remote employees, he developed his own software system, the precursor to eTRACKER Software. Leveraging this technology, he has grown from 5,000 storage units to 16,000 units at over 1500 separate locations ...all with minimal increase in staffing. In 2007, Josh approached Glenn Hunter, Founder and President of DOMICO Software; a company with a 30+ year track record of providing quality management and accounting software to the self storage market. Glenn and Josh spent several years further developing the original Bargold eTRACKER Software. They created eTRACKER LLC in late 2010 and then brought on Adrian Hunter to lead the new venture. Chris Thompson joined the team as EVP to oversee rolling out the technology to new markets beyond self storage, with an eye towards Commercial Real Estate. Chris has successfully leveraged his background in commercial real estate, having spent 6+ years with the Sequoia Group in Newport Beach, CA. eTRACKER is presently being used to manage hundreds of self storage, office, retail, industrial and residential properties throughout the U.S.",Oakland,2007,,"[""real estate"", ""maintenance"", ""software"", ""software publishers""]"
2647,Momentum,2,10,givemomentum.com,"Momentum ties moments in your life to automatic donations. For example, when you go out to eat, automatically add 10% to your bill to help end hunger. When Trump tweets, donate $0.10 to the ACLU. Or when your friend runs a mile, support global health. The app tracks your impact so you understand how you’re making a difference.",Oakland,2018,,"[""philanthropy"", ""mobile apps"", ""information technology"", ""software"", ""charity"", ""apps"", ""app"", ""other"", ""brand"", ""app page""]"
551,Kickstart Coding,5,10,kickstartcoding.com,"Kickstart Coding is a coding academy that is truly committed to making tech accessible to everyone through rigorous courses that offer part-time, flexible scheduling, and much, much more affordable costs.",Oakland,2017,,"[""formazione professionale"", ""specialty school""]"
540,Kapor Center for Social Impact,10,50,www.kaporcenter.org,The Kapor Center for Social Impact relentlessly pursues creative strategies that will leverage info. technology for positive social impact.,Oakland,1976,,"[""information technology"", ""social"", ""communities"", ""non-profit"", ""nonprofit organization management"", ""entrepreneurship"", ""software publishers""]"
2630,MMWD,1,10,mmwd.co,"MMWD is a Drupal development shop in Oakland, CA. We build and optimize every site according to the unique needs of our clients. We carefully consider branding, SEO, organizational and project goals, and budget when establishing the scope of work of a project.",Oakland,2008,,"[""software"", ""software publishers""]"
2597,Illuminate Ventures,10,100,illuminate.com,"Illuminate Management, L.L.C., doing business as Illuminate Ventures, operates as a venture capital firm. The Company invests in enterprise software and mobile computing companies. Illuminate Ventures serves customers in the United States.",Oakland,2009,,"[""analytics"", ""enterprise software"", ""saas"", ""mobile"", ""big data"", ""cloud computing"", ""financials"", ""asset management"", ""financial services"", ""private equity"", ""software publishers""]"
2663,Sependa,10,50,sependa.com,Sependa delivers amazing mobile apps for the enterprise including Crescendo and Marquee.,Oakland,2016,,"[""software"", ""software publishers""]"
390,GetThru,10,50,getthru.io,GetThru allows your organization to reach people through talk and text where they spend the most time - on their cell phones.,Oakland,2016,,"[""telecomunicaciones"", ""software"", ""other"", ""brand""]"
2657,iO Genesys Inc.,2,10,iogenesys.com,iO GENESYS Inc. was formed to enable companies to implement and customize their business technology Solutions.,Oakland,2016,,"[""computer software"", ""software publishers""]"
2675,Powered by Pennies,1,10,poweredbypennies.com,"Powered by Pennies is an organization currently based in Oakland, California, United States. It has been founded in 2018.",Oakland,2018,,"[""saas"", ""information technology and services"", ""music streaming"", ""technology"", ""applications"", ""software publishers""]"
109,Better Mortgage,50,200,better.com,"We’re making homeownership simpler, faster — and most importantly, more accessible for all Americans.",Oakland,,,"[""mortgage"", ""refinance"", ""financial services"", ""finance and insurance""]"
2672,Glancepoint,1,10,glancepoint.com,"About Glancepoint is connecting data to make businesses smarter Businesses are increasingly out-sourcing portions of their infrastructure to SaaS/cloud-based vendors (e.g. Google Analytics for web analytics, Zendesk for cust ... omer service management, Stripe for payment processing).  As services move into the cloud, the data associated with those services becomes increasingly difficult to manage, analyze, and interpret.      Glancepoint provides an easy-to-use business intelligence interface enabling data-driven decisions by combining, summarizing, and presenting insights from a host of cloud-based infrastructure providers.",Oakland,2012,,"[""software"", ""computer company"", ""information technology company"", ""software publishers"", ""software publishers""]"
382,Gateway Incubator,5,10,www.gtwy.co,"Gateway is California's premier cannabis incubator, and the first program of its kind anywhere. As a funding business incubator located in San Francisco's Bay Area, Gateway is providing cannabis entrepreneurs exposure to the mentorship, capital, and expectations proven in Silicon Valley.",Oakland,2015,,"[""business"", ""venture capital & private equity"", ""startups"", ""financials"", ""asset management"", ""venture capital"", ""angel investment"", ""incubators"", ""financial services"", ""coworking space"", ""private equity"", ""finance and insurance""]"
2606,Axiom Cloud,10,50,axiomcloud.ai,"Axiom Cloud Inc. uses AI to solve the biggest energy and maintenance problems plaguing the underserved commercial cooling/refrigeration industry ($120B/year in the US alone). Our first target customer segment is retail grocery. Customers pay an initial setup fee to install/configure the IoT platform onsite, along with recurring SaaS fees for one or more cloud-based software apps that run on the IoT platform.",Oakland,2020,,"[""software"", ""saas"", ""software publishers"", ""software publishers""]"
2693,WeDrop Software,1,10,wedrop.software,"WeDrop Software is a leading development firm in the cannabis industry specializing in streamline logistics, driver tracking, inventory management, B2B/B2C solutions, customer management, analytics and process automation. Through our unique, cloud based, all-in-one ecosystem we provide operational oversight and business management tools for an ever mobile society.",Oakland,2017,,"[""computer software"", ""software publishers""]"
2685,Vi Bryant,2,10,vibryant.com,"Vi Bryant is a corporation that develops, licenses, and sells enterprise software with a specific focus on productivity, knowledge management, and decision support.",Oakland,2012,,"[""enterprise software"", ""software"", ""big data"", ""knowledge management"", ""software publishers""]"
2664,MCT CO,1,10,mct.co,"Full-Stack Web Application Development

Sharp Business Consulting

Technical Partnerships

Modern Software

System Audits

Security",Oakland,2007,,"[""saas"", ""internet"", ""software publishers""]"
2614,Quosap,2,10,quosap.com,"The only social collaborative platform that facilitates the buying and selling of goods and services for business-to-business in the construction industry. Quosap offers an innovative solution to the current Supplier Relationship Management (SRM) practice. Through Quosap’s Collaborative Procurement Platform (CPP), businesses can obtain competitive quotes that cater to their specialized needs and with quotools they can manage and compare them in real time. Quosap also paves new avenues for suppliers to enter the market and create long term relationships.",Oakland,2011,,"[""internet"", ""enterprise software"", ""b2b"", ""service industry""]"
2641,Abstract,2,10,abstractcre.com,"Abstract is the best source of truth platform. 

AI-powered extraction. Powerful analytics. Integrate anywhere.",Oakland,2016,,"[""computer software"", ""natural language processing"", ""software"", ""asset management"", ""document management"", ""commercial real estate"", ""software publishers""]"
2637,Cloudstead,1,10,cloudstead.io,"Cloudstead is a private cloud operating system in which all of your computing is seamlessly integrated, with an unlimited universe of apps, without sacrificing your privacy. Not only will Cloudstead not use or sell your data, Cloudstead can't use or sell your data... for profit, or anything else.    Founded in Piedmont, in the San Francisco Bay Area.",Oakland,2014,,"[""software"", ""saas"", ""privacy"", ""cloud computing"", ""software publishers""]"
421,Grasshopper Kiosks,10,50,grasshopperkiosks.com,,Oakland,2016,,"[""cannabis"", ""software"", ""technology"", ""application software""]"
